,disease 1,disease 2,distance
0,non-small cell lung cancer,rheumatoid arthritis,3.610176908814799
0,non-small cell lung cancer,silicosis,3.7151250694883644
0,non-small cell lung cancer,systemic lupus erythematosus,3.6383545384000815
0,non-small cell lung cancer,thoracic aortic dissection,3.0531568218581415
0,non-small cell lung cancer,tuberculosis,3.482287780863573
0,non-small cell lung cancer,type 2 diabetes mellitus,3.798961848883976
0,oral squamous cell carcinoma,osteoarthritis,3.4699675448731067
0,oral squamous cell carcinoma,osteosarcoma,3.5611603505746343
0,oral squamous cell carcinoma,ovarian endometriosis,2.098635812583552
0,oral squamous cell carcinoma,pancreatic cancer,3.296604783457246
0,oral squamous cell carcinoma,pancreatic ductal adenocarcinoma,3.26561702498234
0,oral squamous cell carcinoma,papillary thyroid carcinoma,3.3130208183949503
0,oral squamous cell carcinoma,pre-eclampsia,3.316279429774004
0,oral squamous cell carcinoma,prostate adenocarcinoma,2.147980808826662
0,oral squamous cell carcinoma,prostate cancer,3.4269116812847757
0,oral squamous cell carcinoma,pulmonary tuberculosis,2.1464460497686977
0,oral squamous cell carcinoma,rheumatoid arthritis,3.6577876103130875
0,oral squamous cell carcinoma,silicosis,3.4275527874152916
0,oral squamous cell carcinoma,systemic lupus erythematosus,3.3690805471883323
0,oral squamous cell carcinoma,thoracic aortic dissection,2.0032788768125114
0,oral squamous cell carcinoma,tuberculosis,3.4292487438881767
0,oral squamous cell carcinoma,type 2 diabetes mellitus,3.252399316912769
0,osteoarthritis,osteosarcoma,3.76487603192295
0,osteoarthritis,ovarian endometriosis,3.374063135382212
0,osteoarthritis,pancreatic cancer,3.911737684320795
0,osteoarthritis,pancreatic ductal adenocarcinoma,3.695160327261976
0,osteoarthritis,papillary thyroid carcinoma,3.6898092269791567
0,osteoarthritis,pre-eclampsia,4.006383500635307
0,osteoarthritis,prostate adenocarcinoma,3.449790736936485
0,osteoarthritis,prostate cancer,3.735459884938284
0,osteoarthritis,pulmonary tuberculosis,3.354119998563137
0,osteoarthritis,rheumatoid arthritis,3.639219039601366
0,osteoarthritis,silicosis,4.030379549240793
0,osteoarthritis,systemic lupus erythematosus,4.213028129317549
0,osteoarthritis,thoracic aortic dissection,3.349620822619114
0,osteoarthritis,tuberculosis,3.6445053457038785
0,osteoarthritis,type 2 diabetes mellitus,4.163029908873542
0,osteosarcoma,ovarian endometriosis,3.5255102501881956
0,osteosarcoma,pancreatic cancer,4.039869922546497
0,osteosarcoma,pancreatic ductal adenocarcinoma,3.3309268941877646
0,osteosarcoma,papillary thyroid carcinoma,3.1401886078550865
0,osteosarcoma,pre-eclampsia,3.8573607181262792
0,osteosarcoma,prostate adenocarcinoma,3.5321109086369216
0,osteosarcoma,prostate cancer,3.2083760012101585
0,osteosarcoma,pulmonary tuberculosis,3.5266663352658
0,osteosarcoma,rheumatoid arthritis,3.085517389552807
0,osteosarcoma,silicosis,3.9937187380687016
0,osteosarcoma,systemic lupus erythematosus,4.109192001462995
0,osteosarcoma,thoracic aortic dissection,3.4859463931628794
0,osteosarcoma,tuberculosis,3.643427649565859
0,osteosarcoma,type 2 diabetes mellitus,4.324921765831468
0,ovarian endometriosis,pancreatic cancer,3.2265102872239924
0,ovarian endometriosis,pancreatic ductal adenocarcinoma,3.309767963435303
0,ovarian endometriosis,papillary thyroid carcinoma,3.309369605602587
0,ovarian endometriosis,pre-eclampsia,3.3101546606461736
0,ovarian endometriosis,prostate adenocarcinoma,2.1651155162988145
0,ovarian endometriosis,prostate cancer,3.38577297014357
0,ovarian endometriosis,pulmonary tuberculosis,1.9124814294714767
0,ovarian endometriosis,rheumatoid arthritis,3.5576463566106202
0,ovarian endometriosis,silicosis,3.356545270319432
0,ovarian endometriosis,systemic lupus erythematosus,3.275205711698209
0,ovarian endometriosis,thoracic aortic dissection,1.7702304681053314
0,ovarian endometriosis,tuberculosis,3.3745418198568924
0,ovarian endometriosis,type 2 diabetes mellitus,3.0998041757908994
0,pancreatic cancer,pancreatic ductal adenocarcinoma,3.8519792185130126
0,pancreatic cancer,papillary thyroid carcinoma,3.8338465859333986
0,pancreatic cancer,pre-eclampsia,4.104652251360594
0,pancreatic cancer,prostate adenocarcinoma,3.3255582306130034
0,pancreatic cancer,prostate cancer,3.9413804805960293
0,pancreatic cancer,pulmonary tuberculosis,3.2806197989435444
0,pancreatic cancer,rheumatoid arthritis,4.072508208174739
0,pancreatic cancer,silicosis,4.1903856867242855
0,pancreatic cancer,systemic lupus erythematosus,4.0706288266385595
0,pancreatic cancer,thoracic aortic dissection,3.237433573848232
0,pancreatic cancer,tuberculosis,3.9915690330298115
0,pancreatic cancer,type 2 diabetes mellitus,3.966999223358821
0,pancreatic ductal adenocarcinoma,papillary thyroid carcinoma,3.3906783548744666
0,pancreatic ductal adenocarcinoma,pre-eclampsia,3.9143626879100504
0,pancreatic ductal adenocarcinoma,prostate adenocarcinoma,3.3381524662758877
0,pancreatic ductal adenocarcinoma,prostate cancer,3.46796035936568
0,pancreatic ductal adenocarcinoma,pulmonary tuberculosis,3.2868709906951286
0,pancreatic ductal adenocarcinoma,rheumatoid arthritis,3.264351462219826
0,pancreatic ductal adenocarcinoma,silicosis,3.8477991985191706
0,pancreatic ductal adenocarcinoma,systemic lupus erythematosus,3.9797322629112517
0,pancreatic ductal adenocarcinoma,thoracic aortic dissection,3.2391227946157777
0,pancreatic ductal adenocarcinoma,tuberculosis,3.514694905777138
0,pancreatic ductal adenocarcinoma,type 2 diabetes mellitus,4.061606366580439
0,papillary thyroid carcinoma,pre-eclampsia,3.7865115731780423
0,papillary thyroid carcinoma,prostate adenocarcinoma,3.3069174789298983
0,papillary thyroid carcinoma,prostate cancer,3.5032179354418393
0,papillary thyroid carcinoma,pulmonary tuberculosis,3.2911780278930136
0,papillary thyroid carcinoma,rheumatoid arthritis,3.0232868923363054
0,papillary thyroid carcinoma,silicosis,3.814777912667988
0,papillary thyroid carcinoma,systemic lupus erythematosus,3.7259651677063417
0,papillary thyroid carcinoma,thoracic aortic dissection,3.250298043393502
0,papillary thyroid carcinoma,tuberculosis,3.436145125627585
0,papillary thyroid carcinoma,type 2 diabetes mellitus,3.9779398204302154
0,pre-eclampsia,prostate adenocarcinoma,3.423653553594057
0,pre-eclampsia,prostate cancer,3.9996857692670162
0,pre-eclampsia,pulmonary tuberculosis,3.3292685814155796
0,pre-eclampsia,rheumatoid arthritis,3.971551974769014
0,pre-eclampsia,silicosis,4.163056112861264
0,pre-eclampsia,systemic lupus erythematosus,4.319164792799405
0,pre-eclampsia,thoracic aortic dissection,3.314023736059381
0,pre-eclampsia,tuberculosis,3.930683685114386
0,pre-eclampsia,type 2 diabetes mellitus,4.215922417482169
0,prostate adenocarcinoma,prostate cancer,3.4398512909683614
0,prostate adenocarcinoma,pulmonary tuberculosis,2.0275059116054277
0,prostate adenocarcinoma,rheumatoid arthritis,3.652832520593627
0,prostate adenocarcinoma,silicosis,3.4361815472198645
0,prostate adenocarcinoma,systemic lupus erythematosus,3.4490280120785775
0,prostate adenocarcinoma,thoracic aortic dissection,2.164539641667939
0,prostate adenocarcinoma,tuberculosis,3.4495335581594753
0,prostate adenocarcinoma,type 2 diabetes mellitus,3.1399369741149674
0,prostate cancer,pulmonary tuberculosis,3.4610746423527683
0,prostate cancer,rheumatoid arthritis,3.2732459988143523
0,prostate cancer,silicosis,3.9224943045431675
0,prostate cancer,systemic lupus erythematosus,4.084189581453746
0,prostate cancer,thoracic aortic dissection,3.398995202762516
0,prostate cancer,tuberculosis,3.5079518053513294
0,prostate cancer,type 2 diabetes mellitus,4.191935864020293
0,pulmonary tuberculosis,rheumatoid arthritis,3.621840011841774
0,pulmonary tuberculosis,silicosis,3.424029807531194
0,pulmonary tuberculosis,systemic lupus erythematosus,3.33020291385882
0,pulmonary tuberculosis,thoracic aortic dissection,1.9266947677442914
0,pulmonary tuberculosis,tuberculosis,3.414960595200909
0,pulmonary tuberculosis,type 2 diabetes mellitus,3.143707307588295
0,rheumatoid arthritis,silicosis,3.821768727643132
0,rheumatoid arthritis,systemic lupus erythematosus,4.026973964959746
0,rheumatoid arthritis,thoracic aortic dissection,3.586079956603113
0,rheumatoid arthritis,tuberculosis,3.2260648753268533
0,rheumatoid arthritis,type 2 diabetes mellitus,4.469522402867273
0,silicosis,systemic lupus erythematosus,3.714593381246204
0,silicosis,thoracic aortic dissection,3.4489695187006135
0,silicosis,tuberculosis,3.8206834800925615
0,silicosis,type 2 diabetes mellitus,4.301243233705331
0,systemic lupus erythematosus,thoracic aortic dissection,3.2236082682619056
0,systemic lupus erythematosus,tuberculosis,4.004071095697547
0,systemic lupus erythematosus,type 2 diabetes mellitus,3.896881591514506
0,thoracic aortic dissection,tuberculosis,3.371879112921776
0,thoracic aortic dissection,type 2 diabetes mellitus,3.0583509319975057
0,tuberculosis,type 2 diabetes mellitus,4.293746286256216
